System Time,Timestamp,Left X,Left Y,Right X,Right Y,Median X,Median Y,Stimuli,Stimuli Position X,Stimuli Position Y,LabelColumn,counter,,,,,
1.5478E+12,186.805079,0.352135211,0.614167809,0.358606219,0.614668369,0.355370715,0.614418089,2,531,610,2,1,,,,,
1.5478E+12,186.816182,0.350810438,0.619100511,0.357705861,0.615642071,0.35425815,0.617371291,2,531,610,2,1,,,,,
1.5478E+12,186.827285,0.349047869,0.622398317,0.358421296,0.616799474,0.353734583,0.619598895,2,531,610,2,1,,,,,
1.54713E+12,193.567541,0.137305364,0.598236144,0.139654055,0.591668069,0.13847971,0.594952106,3,443,272,3,2,,,,,
1.54713E+12,193.578644,0.136280283,0.603209972,0.140247464,0.594331205,0.138263874,0.598770589,3,443,272,3,2,,,,,
1.54713E+12,193.589747,0.135615185,0.602967143,0.140160069,0.588256419,0.137887627,0.595611781,3,443,272,3,2,,,,,
1.54713E+12,193.600851,0.137303248,0.583275974,0.140160069,0.588256419,0.138731658,0.585766196,3,443,272,3,2,,,,,
1.54713E+12,193.611954,0.137747943,0.525409937,0.138555408,0.532896876,0.138151675,0.529153407,3,443,272,3,2,,,,,
1.54713E+12,193.623057,0.138212278,0.507141292,0.137173682,0.469771147,0.13769298,0.488456219,3,443,272,3,2,,,,,
1.54713E+12,193.63416,0.139614508,0.479816765,0.137173682,0.469771147,0.138394095,0.474793956,3,443,272,3,2,,,,,
1.54713E+12,193.645263,0.140112385,0.458979458,0.139186323,0.446438402,0.139649354,0.45270893,3,443,272,3,2,,,,,
1.54713E+12,193.656367,0.140290648,0.455263108,0.140473247,0.441035062,0.140381947,0.448149085,3,443,272,3,2,,,,,
1.54713E+12,193.667471,0.142538592,0.455605805,0.140473247,0.441035062,0.141505919,0.448320433,3,443,272,3,2,,,,,
1.54713E+12,193.678574,0.143074811,0.459385842,0.13738884,0.444954544,0.140231825,0.452170193,3,443,272,3,2,,,,,
1.54713E+12,193.689677,0.142661616,0.460624158,0.138324901,0.443991005,0.140493259,0.452307582,3,443,272,3,2,,,,,
1.54713E+12,193.70078,0.140195534,0.467460692,0.138324901,0.443991005,0.139260218,0.455725849,3,443,272,3,2,,,,,
1.54713E+12,193.711883,0.140163809,0.476355702,0.139317021,0.428248048,0.139740415,0.452301875,3,443,272,3,2,,,,,
1.54713E+12,193.722987,0.140795678,0.478628784,0.136930466,0.436622798,0.138863072,0.457625791,3,443,272,3,2,,,,,
1.54713E+12,193.73409,0.141461954,0.472480893,0.136930466,0.436622798,0.13919621,0.454551846,3,443,272,3,2,,,,,
1.54713E+12,193.745194,0.142423287,0.465516269,0.13652055,0.451438755,0.139471918,0.458477512,3,443,272,3,2,,,,,
1.54713E+12,193.756297,0.142866537,0.464141726,0.136663809,0.448474467,0.139765173,0.456308097,3,443,272,3,2,,,,,
1.54713E+12,193.7674,0.14202489,0.46628353,0.136663809,0.448474467,0.13934435,0.457378998,3,443,272,3,2,,,,,
1.54713E+12,193.778503,0.138507232,0.465152979,0.137217,0.430694163,0.137862116,0.447923571,3,443,272,3,2,,,,,
1.54713E+12,193.789607,0.138579085,0.462426931,0.135330975,0.42721054,0.13695503,0.444818735,3,443,272,3,2,,,,,
1.54713E+12,193.80071,0.135882333,0.461333096,0.135330975,0.42721054,0.135606654,0.444271818,3,443,272,3,2,,,,,
1.54713E+12,193.811813,0.135826692,0.45916754,0.135330975,0.42721054,0.135578834,0.44318904,3,443,272,3,2,,,,,
1.54713E+12,193.822916,0.136051968,0.459793985,0.138182312,0.432898015,0.13711714,0.446346,3,443,272,3,2,,,,,
1.54713E+12,193.83402,0.137046948,0.456935883,0.138182312,0.432898015,0.13761463,0.444916949,3,443,272,3,2,,,,,
1.54713E+12,193.845124,0.139470786,0.455691427,0.137440711,0.440504044,0.138455749,0.448097736,3,443,272,3,2,,,,,
1.54713E+12,193.856227,0.138194889,0.455396861,0.134904757,0.436082512,0.136549823,0.445739686,3,443,272,3,2,,,,,
1.54713E+12,193.86733,0.14077653,0.450966895,0.134904757,0.436082512,0.137840644,0.443524703,3,443,272,3,2,,,,,
1.54713E+12,193.878433,0.140435636,0.450684488,0.133110434,0.42405495,0.136773035,0.437369719,3,443,272,3,2,,,,,
1.54713E+12,193.889536,0.140970945,0.449647307,0.135168478,0.417925835,0.138069712,0.433786571,3,443,272,3,2,,,,,
1.54713E+12,193.900639,0.142316997,0.4516505,0.135168478,0.417925835,0.138742737,0.434788167,3,443,272,3,2,,,,,
1.54713E+12,193.911743,0.142460197,0.452277839,0.135168478,0.417925835,0.138814338,0.435101837,3,443,272,3,2,,,,,
1.54713E+12,193.922847,0.140800044,0.453397512,0.134629607,0.416409343,0.137714826,0.434903428,3,443,272,3,2,,,,,
1.54713E+12,193.93395,0.140427753,0.457541764,0.134629607,0.416409343,0.13752868,0.436975554,3,443,272,3,2,,,,,
1.54713E+12,193.945053,0.140795261,0.448245585,0.134709284,0.432059824,0.137752272,0.440152705,3,443,272,3,2,,,,,
1.54713E+12,193.956156,0.141644105,0.44937259,0.132907227,0.431041777,0.137275666,0.440207183,3,443,272,3,2,,,,,
1.54713E+12,193.96726,0.140435383,0.448120266,0.132907227,0.431041777,0.136671305,0.439581022,3,443,272,3,2,,,,,
1.54713E+12,193.978363,0.140034735,0.451352507,0.131382585,0.433187962,0.13570866,0.442270234,3,443,272,3,2,,,,,
1.54713E+12,193.989466,0.140746206,0.449164182,0.132873476,0.436509401,0.136809841,0.442836791,3,443,272,3,2,,,,,
1.54713E+12,194.000569,0.13914308,0.449697524,0.132873476,0.436509401,0.136008278,0.443103462,3,443,272,3,2,,,,,
1.54713E+12,194.011673,0.138227835,0.446015388,0.134007275,0.421016186,0.136117555,0.433515787,3,443,272,3,2,,,,,
1.54713E+12,194.022776,0.139406189,0.445016891,0.128365502,0.421345025,0.133885846,0.433180958,3,443,272,3,2,,,,,
1.54713E+12,194.03388,0.139162913,0.443701655,0.128365502,0.421345025,0.133764207,0.43252334,3,443,272,3,2,,,,,
1.54713E+12,194.044983,0.140777826,0.448194027,0.128365502,0.421345025,0.134571664,0.434769526,3,443,272,3,2,,,,,
1.54713E+12,194.056086,0.139629066,0.450981379,0.131006882,0.422150701,0.135317974,0.43656604,3,443,272,3,2,,,,,
1.54713E+12,194.067189,0.142546847,0.446188569,0.131006882,0.422150701,0.136776865,0.434169635,3,443,272,3,2,,,,,
1.54713E+12,194.078292,0.142415673,0.44518733,0.132168815,0.436174035,0.137292244,0.440680683,3,443,272,3,2,,,,,
1.54713E+12,194.089396,0.142875046,0.442445755,0.1331065,0.437865078,0.137990773,0.440155417,3,443,272,3,2,,,,,
1.54713E+12,194.1005,0.141758189,0.444450766,0.1331065,0.437865078,0.137432344,0.441157922,3,443,272,3,2,,,,,
1.54713E+12,194.111603,0.140632331,0.44708398,0.132882223,0.425532818,0.136757277,0.436308399,3,443,272,3,2,,,,,
1.54713E+12,194.122706,0.140788153,0.455320597,0.129461795,0.470775127,0.135124974,0.463047862,3,443,272,3,2,,,,,
1.54713E+12,194.133809,0.140197858,0.491007835,0.129461795,0.470775127,0.134829827,0.480891481,3,443,272,3,2,,,,,
1.54713E+12,194.144912,0.138401866,0.578877509,0.130319893,0.55405128,0.13436088,0.566464394,3,443,272,3,2,,,,,
1.54713E+12,194.156016,0.135306135,0.597382486,0.129173651,0.660190761,0.132239893,0.628786623,3,443,272,3,2,,,,,
1.54713E+12,194.167119,0.134986773,0.677865028,0.129173651,0.660190761,0.132080212,0.669027895,3,443,272,3,2,,,,,
1.54713E+12,194.178221,0.132379487,0.746400952,0.127169311,0.68305397,0.129774399,0.714727461,3,443,272,3,2,,,,,
1.54713E+12,194.189325,0.133691236,0.743135214,0.120949335,0.729561865,0.127320286,0.73634854,3,443,272,3,2,,,,,
1.54713E+12,194.200428,0.12944968,0.737894237,0.120949335,0.729561865,0.125199508,0.733728051,3,443,272,3,2,,,,,
1.54713E+12,194.211532,0.1307901,0.732179582,0.120949335,0.729561865,0.125869717,0.730870724,3,443,272,3,2,,,,,
1.54713E+12,194.222635,0.131010219,0.730187178,0.12208271,0.709443152,0.126546465,0.719815165,3,443,272,3,2,,,,,
1.54713E+12,194.233738,0.131477609,0.728547633,0.12208271,0.709443152,0.12678016,0.718995392,3,443,272,3,2,,,,,
1.54713E+12,194.244841,0.130330294,0.724503815,0.125404775,0.725965559,0.127867535,0.725234687,3,443,272,3,2,,,,,
1.54713E+12,194.255944,0.130282298,0.72323209,0.125950739,0.728503466,0.128116518,0.725867778,3,443,272,3,2,,,,,
1.54713E+12,194.267047,0.132095426,0.717718661,0.125950739,0.728503466,0.129023083,0.723111063,3,443,272,3,2,,,,,
1.54713E+12,194.278152,0.133480147,0.715104818,0.123174623,0.714518905,0.128327385,0.714811862,3,443,272,3,2,,,,,
1.54713E+12,194.289255,0.133455098,0.715261936,0.122584358,0.707979321,0.128019728,0.711620629,3,443,272,3,2,,,,,
1.54713E+12,194.300358,0.132906675,0.711951792,0.122584358,0.707979321,0.127745517,0.709965557,3,443,272,3,2,,,,,
1.54713E+12,194.311461,0.133351311,0.713483095,0.122584358,0.707979321,0.127967834,0.710731208,3,443,272,3,2,,,,,
1.54713E+12,194.322564,0.133058414,0.715281546,0.12673229,0.712400973,0.129895352,0.713841259,3,443,272,3,2,,,,,
1.54713E+12,194.333668,0.133988321,0.725337744,0.12673229,0.712400973,0.130360305,0.718869358,3,443,272,3,2,,,,,
1.54713E+12,194.344771,0.13546969,0.740240991,0.131148875,0.739367008,0.133309282,0.739804,3,443,272,3,2,,,,,
1.54713E+12,194.355874,0.136404842,0.743638039,0.135647893,0.749047816,0.136026368,0.746342927,3,443,272,3,2,,,,,
1.54713E+12,194.366978,0.1379181,0.747404158,0.135647893,0.749047816,0.136782996,0.748225987,3,443,272,3,2,,,,,
1.54713E+12,194.378081,0.139654234,0.747563779,0.135730326,0.731762528,0.13769228,0.739663154,3,443,272,3,2,,,,,
1.54713E+12,194.389184,0.138905585,0.749257147,0.133495554,0.74169153,0.13620057,0.745474339,3,443,272,3,2,,,,,
1.54713E+12,194.400288,0.141637638,0.751894534,0.133495554,0.74169153,0.137566596,0.746793032,3,443,272,3,2,,,,,
1.54713E+12,194.411391,0.140504703,0.75311929,0.135093391,0.755569875,0.137799047,0.754344583,3,443,272,3,2,,,,,
1.54713E+12,194.422494,0.140452608,0.750589013,0.133198813,0.752523482,0.136825711,0.751556247,3,443,272,3,2,,,,,
1.54713E+12,194.433596,0.137406558,0.751810849,0.133198813,0.752523482,0.135302685,0.752167165,3,443,272,3,2,,,,,
1.54713E+12,194.444699,0.139648587,0.749713182,0.135210797,0.752073705,0.137429692,0.750893444,3,443,272,3,2,,,,,
1.54713E+12,194.455804,0.14090082,0.750501513,0.138622046,0.750816524,0.139761433,0.750659019,3,443,272,3,2,,,,,
1.54713E+12,194.466907,0.143392041,0.747964859,0.138622046,0.750816524,0.141007043,0.749390692,3,443,272,3,2,,,,,
1.54713E+12,194.47801,0.144290805,0.745611012,0.138532087,0.749680281,0.141411446,0.747645646,3,443,272,3,2,,,,,
1.54713E+12,194.489113,0.143651068,0.746711195,0.138044193,0.748409212,0.140847631,0.747560203,3,443,272,3,2,,,,,
1.54713E+12,194.500216,0.142452374,0.74676013,0.138044193,0.748409212,0.140248284,0.747584671,3,443,272,3,2,,,,,
1.54713E+12,194.51132,0.142362788,0.751242101,0.13752313,0.743732512,0.139942959,0.747487307,3,443,272,3,2,,,,,
1.54713E+12,194.522423,0.142230496,0.751320362,0.138362139,0.745030046,0.140296318,0.748175204,3,443,272,3,2,,,,,
1.54713E+12,194.533526,0.144569024,0.762323678,0.138362139,0.745030046,0.141465582,0.753676862,3,443,272,3,2,,,,,
1.54713E+12,194.54463,0.144389704,0.765414178,0.138661146,0.74622798,0.141525425,0.755821079,3,443,272,3,2,,,,,
1.54713E+12,194.555733,0.145116404,0.766443431,0.137899086,0.745721638,0.141507745,0.756082535,3,443,272,3,2,,,,,
1.54713E+12,194.566836,0.142844945,0.761739314,0.137899086,0.745721638,0.140372016,0.753730476,3,443,272,3,2,,,,,
1.54713E+12,194.57794,0.142444596,0.760512888,0.136951342,0.746999383,0.139697969,0.753756136,3,443,272,3,2,,,,,
1.54713E+12,194.589043,0.142475486,0.759107053,0.134817839,0.747374475,0.138646662,0.753240764,3,443,272,3,2,,,,,
1.54713E+12,194.600146,0.142608553,0.760239065,0.134817839,0.747374475,0.138713196,0.75380677,3,443,272,3,2,,,,,
1.54713E+12,194.611249,0.141511634,0.758550525,0.134660423,0.751804709,0.138086028,0.755177617,3,443,272,3,2,,,,,
1.54713E+12,194.622352,0.141661197,0.758113801,0.134837061,0.751934648,0.138249129,0.755024225,3,443,272,3,2,,,,,
1.54713E+12,194.633457,0.140363961,0.750876009,0.134837061,0.751934648,0.137600511,0.751405329,3,443,272,3,2,,,,,
1.54713E+12,194.64456,0.140394375,0.7508955,0.136739552,0.75151974,0.138566963,0.75120762,3,443,272,3,2,,,,,
1.54713E+12,194.655663,0.140229613,0.750786185,0.139286637,0.753695667,0.139758125,0.752240926,3,443,272,3,2,,,,,
1.54713E+12,194.666766,0.137429744,0.748642266,0.139286637,0.753695667,0.138358191,0.751168966,3,443,272,3,2,,,,,
1.54713E+12,194.677868,0.135831833,0.735844672,0.141159639,0.738854647,0.138495736,0.737349659,3,443,272,3,2,,,,,
1.54713E+12,194.688971,0.133803159,0.735129476,0.142924428,0.688663602,0.138363793,0.711896539,3,443,272,3,2,,,,,
1.54713E+12,194.700075,0.137825519,0.684659779,0.142924428,0.688663602,0.140374973,0.68666169,3,443,272,3,2,,,,,
1.54713E+12,194.711178,0.138988703,0.609940827,0.140361726,0.622339785,0.139675215,0.616140306,3,443,272,3,2,,,,,
1.54713E+12,194.722282,0.14041315,0.606724381,0.138908774,0.588103592,0.139660962,0.597413987,3,443,272,3,2,,,,,
1.54713E+12,194.733385,0.139973432,0.599867702,0.138908774,0.588103592,0.139441103,0.593985647,3,443,272,3,2,,,,,
1.54713E+12,194.744488,0.140006006,0.597355127,0.139154643,0.584049642,0.139580324,0.590702385,3,443,272,3,2,,,,,
1.54713E+12,194.755592,0.140644997,0.59660095,0.136121869,0.587281466,0.138383433,0.591941208,3,443,272,3,2,,,,,
1.54713E+12,194.766695,0.139741659,0.603526056,0.136121869,0.587281466,0.137931764,0.595403761,3,443,272,3,2,,,,,
1.54713E+12,226.45878,0.251021236,0.220473722,0.267801255,0.215484664,0.259411246,0.217979193,4,230,356,4,3,,,,,
1.54713E+12,226.469884,0.250658095,0.218017548,0.267884165,0.216599762,0.25927113,0.217308655,4,230,356,4,3,,,,,
1.54713E+12,226.480987,0.252215892,0.230530143,0.266776443,0.218224972,0.259496167,0.224377558,4,230,356,4,3,,,,,
1.54713E+12,226.49209,0.254344165,0.252569109,0.267944396,0.235473916,0.26114428,0.244021513,4,230,356,4,3,,,,,
1.54713E+12,226.503193,0.254205227,0.27565518,0.267245859,0.269543469,0.260725543,0.272599325,4,230,356,4,3,,,,,
1.54713E+12,226.514297,0.25285849,0.312872529,0.265007526,0.308826983,0.258933008,0.310849756,4,230,356,4,3,,,,,
1.54713E+12,226.5254,0.251104057,0.346243024,0.261962801,0.339175075,0.256533429,0.34270905,4,230,356,4,3,,,,,
1.54713E+12,226.536504,0.249335125,0.351587385,0.25972876,0.351613492,0.254531942,0.351600438,4,230,356,4,3,,,,,
1.54713E+12,226.547607,0.248759583,0.351760507,0.260753632,0.351467609,0.254756607,0.351614058,4,230,356,4,3,,,,,
1.54713E+12,226.55871,0.25037384,0.35069257,0.261540264,0.35297507,0.255957052,0.35183382,4,230,356,4,3,,,,,
1.54713E+12,226.569813,0.250177413,0.356457949,0.263875902,0.350418806,0.257026657,0.353438377,4,230,356,4,3,,,,,
1.54713E+12,226.580916,0.250076443,0.354093701,0.263425469,0.349339247,0.256750956,0.351716474,4,230,356,4,3,,,,,
1.54713E+12,226.592019,0.248792589,0.352586985,0.263775438,0.346220464,0.256284013,0.349403724,4,230,356,4,3,,,,,
1.54713E+12,226.603124,0.249421746,0.350646555,0.263806164,0.344426394,0.256613955,0.347536474,4,230,356,4,3,,,,,
1.54713E+12,226.614227,0.247588769,0.351819456,0.263461322,0.344141006,0.255525045,0.347980231,4,230,356,4,3,,,,,
1.54713E+12,226.62533,0.248686388,0.352700204,0.263174176,0.342831522,0.255930282,0.347765863,4,230,356,4,3,,,,,
1.54713E+12,226.636433,0.248737901,0.34864679,0.261075824,0.343186587,0.254906863,0.345916688,4,230,356,4,3,,,,,
1.54713E+12,226.647536,0.250590563,0.35010618,0.262824863,0.343195468,0.256707713,0.346650824,4,230,356,4,3,,,,,
1.54713E+12,226.65864,0.248164877,0.347876072,0.262542576,0.344428539,0.255353726,0.346152306,4,230,356,4,3,,,,,
1.54713E+12,226.669743,0.249935552,0.348251075,0.262936592,0.343380034,0.256436072,0.345815554,4,230,356,4,3,,,,,
1.54713E+12,226.680846,0.25346452,0.345217556,0.263248354,0.342560738,0.258356437,0.343889147,4,230,356,4,3,,,,,
1.54713E+12,226.69195,0.253479719,0.347435802,0.26288867,0.344504267,0.258184195,0.345970035,4,230,356,4,3,,,,,
1.54713E+12,226.703053,0.251153529,0.345951527,0.261416852,0.346924782,0.256285191,0.346438155,4,230,356,4,3,,,,,
1.54713E+12,226.714156,0.247758552,0.346049279,0.26063326,0.350886106,0.254195906,0.348467693,4,230,356,4,3,,,,,
1.54713E+12,226.72526,0.248339489,0.34310323,0.26178214,0.348264068,0.255060814,0.345683649,4,230,356,4,3,,,,,
1.54713E+12,226.736363,0.250258148,0.345983863,0.261530936,0.346568614,0.255894542,0.346276239,4,230,356,4,3,,,,,
1.54713E+12,226.747466,0.253546447,0.346257269,0.263758868,0.342066824,0.258652657,0.344162047,4,230,356,4,3,,,,,
1.54713E+12,226.758569,0.252818763,0.349637866,0.262806296,0.342879385,0.25781253,0.346258625,4,230,356,4,3,,,,,
1.54713E+12,226.769672,0.251708895,0.346095204,0.264463186,0.342484981,0.258086041,0.344290093,4,230,356,4,3,,,,,
1.54713E+12,226.780776,0.24832873,0.349219054,0.261740804,0.343857914,0.255034767,0.346538484,4,230,356,4,3,,,,,
1.54713E+12,226.79188,0.249265566,0.346198648,0.262949049,0.342469245,0.256107308,0.344333947,4,230,356,4,3,,,,,
1.54713E+12,226.802982,0.249772295,0.349972248,0.263331532,0.343569368,0.256551914,0.346770808,4,230,356,4,3,,,,,
1.54713E+12,226.814085,0.251084536,0.347379118,0.26504159,0.342053026,0.258063063,0.344716072,4,230,356,4,3,,,,,
1.54713E+12,226.825188,0.249895588,0.348691851,0.264308184,0.341332465,0.257101886,0.345012158,4,230,356,4,3,,,,,
1.54713E+12,226.836291,0.250001341,0.345210135,0.265068561,0.341879696,0.257534951,0.343544915,4,230,356,4,3,,,,,
1.54713E+12,226.847395,0.251419038,0.351135284,0.264583886,0.34482801,0.258001462,0.347981647,4,230,356,4,3,,,,,
1.54713E+12,226.858498,0.252225012,0.353429437,0.265448451,0.344614834,0.258836731,0.349022135,4,230,356,4,3,,,,,
1.54713E+12,226.869602,0.250708848,0.357213408,0.265851885,0.345854968,0.258280367,0.351534188,4,230,356,4,3,,,,,
1.54713E+12,226.880705,0.244330496,0.354619056,0.26680851,0.344188601,0.255569503,0.349403828,4,230,356,4,3,,,,,
1.54713E+12,226.891808,0.244139552,0.353093475,0.266073883,0.344674528,0.255106717,0.348884001,4,230,356,4,3,,,,,
1.54713E+12,226.902911,0.244120166,0.354489267,0.264852554,0.344094306,0.25448636,0.349291787,4,230,356,4,3,,,,,
1.54713E+12,226.914015,0.245985478,0.355946094,0.263159245,0.344872266,0.254572362,0.35040918,4,230,356,4,3,,,,,
1.54713E+12,226.925118,0.245240241,0.355268151,0.263358533,0.345668793,0.254299387,0.350468472,4,230,356,4,3,,,,,
1.54713E+12,226.936221,0.244578585,0.350509971,0.263057351,0.345663458,0.253817968,0.348086715,4,230,356,4,3,,,,,
1.54713E+12,226.947324,0.242978141,0.351271302,0.26474607,0.343398422,0.253862105,0.347334862,4,230,356,4,3,,,,,
1.54713E+12,226.958428,0.243052334,0.352604747,0.263611436,0.343438208,0.253331885,0.348021477,4,230,356,4,3,,,,,
1.54713E+12,226.969531,0.242528319,0.355837554,0.263370425,0.343109757,0.252949372,0.349473655,4,230,356,4,3,,,,,
1.54713E+12,226.980635,0.245423242,0.34929359,0.26354897,0.34435764,0.254486106,0.346825615,4,230,356,4,3,,,,,
1.54713E+12,226.991738,0.244744256,0.344035447,0.263489634,0.346571624,0.254116945,0.345303535,4,230,356,4,3,,,,,
1.54713E+12,227.002841,0.24486737,0.339690298,0.263505042,0.34645015,0.254186206,0.343070224,4,230,356,4,3,,,,,
1.54713E+12,227.013944,0.243262991,0.335437626,0.263974398,0.339716703,0.253618695,0.337577164,4,230,356,4,3,,,,,
1.54713E+12,227.025047,0.242276803,0.314266294,0.264985979,0.321891248,0.253631391,0.318078771,4,230,356,4,3,,,,,
1.54713E+12,227.036151,0.241095021,0.311630458,0.267066807,0.277746916,0.254080914,0.294688687,4,230,356,4,3,,,,,
1.54713E+12,227.047255,0.242705137,0.238271371,0.267033845,0.227297917,0.254869491,0.232784644,4,230,356,4,3,,,,,
1.54713E+12,227.058358,0.242316142,0.163410544,0.269506425,0.165521696,0.255911283,0.16446612,4,230,356,4,3,,,,,
1.54713E+12,227.069461,0.243273914,0.154063657,0.270291328,0.126303688,0.256782621,0.140183672,4,230,356,4,3,,,,,
1.54713E+12,227.080564,0.246298984,0.141061589,0.271131694,0.099284723,0.258715339,0.120173156,4,230,356,4,3,,,,,
1.54713E+12,227.091667,0.249660075,0.128646195,0.270859689,0.091145679,0.260259882,0.109895937,4,230,356,4,3,,,,,
1.54713E+12,227.102771,0.251932353,0.128842875,0.270973802,0.091843829,0.261453077,0.110343352,4,230,356,4,3,,,,,
1.54713E+12,227.113874,0.251424342,0.12874417,0.269023359,0.096101478,0.260223851,0.112422824,4,230,356,4,3,,,,,
1.54713E+12,227.124977,0.252103865,0.133748114,0.268896967,0.094323106,0.260500416,0.11403561,4,230,356,4,3,,,,,
1.54713E+12,227.136081,0.253402025,0.13489981,0.268250048,0.097490579,0.260826036,0.116195194,4,230,356,4,3,,,,,
1.54713E+12,227.147184,0.25532338,0.139945969,0.266754925,0.098071314,0.261039153,0.119008642,4,230,356,4,3,,,,,
1.54713E+12,227.158287,0.25594902,0.13959913,0.266573995,0.097594902,0.261261508,0.118597016,4,230,356,4,3,,,,,
1.54713E+12,227.169391,0.256422698,0.140115857,0.266499132,0.097565971,0.261460915,0.118840914,4,230,356,4,3,,,,,
1.54713E+12,227.180494,0.255604029,0.137548953,0.266690671,0.098335691,0.26114735,0.117942322,4,230,356,4,3,,,,,
1.54713E+12,227.191597,0.254947692,0.137822539,0.266499102,0.099411555,0.260723397,0.118617047,4,230,356,4,3,,,,,
1.54713E+12,227.2027,0.254348487,0.128213793,0.267580062,0.088889718,0.260964274,0.108551756,4,230,356,4,3,,,,,
1.54713E+12,227.213803,0.252694696,0.118498929,0.267852038,0.078661107,0.260273367,0.098580018,4,230,356,4,3,,,,,
1.54713E+12,227.224907,0.250611454,0.109005846,0.26819706,0.072430715,0.259404257,0.090718281,4,230,356,4,3,,,,,
1.54713E+12,227.236011,0.248954952,0.110585719,0.268466532,0.070615709,0.258710742,0.090600714,4,230,356,4,3,,,,,
1.54713E+12,227.247114,0.251745313,0.108677074,0.269991249,0.068319738,0.260868281,0.088498406,4,230,356,4,3,,,,,
1.54713E+12,227.258217,0.253787726,0.110565506,0.27037105,0.067926407,0.262079388,0.089245956,4,230,356,4,3,,,,,
1.54713E+12,227.26932,0.254331827,0.110447034,0.269831955,0.066194996,0.262081891,0.088321015,4,230,356,4,3,,,,,
1.54713E+12,227.280423,0.252357483,0.111924164,0.269705623,0.068617553,0.261031553,0.090270858,4,230,356,4,3,,,,,
1.54713E+12,227.291527,0.250287652,0.110405959,0.269332945,0.069295354,0.259810299,0.089850657,4,230,356,4,3,,,,,
1.54713E+12,227.30263,0.250524938,0.110871188,0.268453985,0.072256923,0.259489462,0.091564056,4,230,356,4,3,,,,,
1.54713E+12,227.313734,0.25168699,0.105959535,0.267944366,0.071770698,0.259815678,0.088865116,4,230,356,4,3,,,,,
1.54713E+12,227.324837,0.254688442,0.111470647,0.26774177,0.072379693,0.261215106,0.09192517,4,230,356,4,3,,,,,
1.54713E+12,227.33594,0.254762858,0.110769421,0.268143892,0.072410546,0.261453375,0.091589984,4,230,356,4,3,,,,,
1.54713E+12,227.347043,0.255437255,0.109635323,0.268894583,0.075025,0.262165919,0.092330161,4,230,356,4,3,,,,,
1.54713E+12,227.358147,0.254644126,0.10884925,0.268622041,0.073846817,0.261633083,0.091348033,4,230,356,4,3,,,,,
1.54713E+12,227.36925,0.255374193,0.111479618,0.268141001,0.075856484,0.261757597,0.093668051,4,230,356,4,3,,,,,
1.54713E+12,227.380353,0.253126889,0.116680965,0.266120732,0.071428902,0.259623811,0.094054934,4,230,356,4,3,,,,,
1.54713E+12,227.391456,0.252450228,0.110193767,0.266736209,0.071187116,0.259593219,0.090690441,4,230,356,4,3,,,,,
1.54713E+12,227.40256,0.2514112,0.106967054,0.267952681,0.065973781,0.25968194,0.086470418,4,230,356,4,3,,,,,
1.54713E+12,227.413663,0.253199816,0.105113432,0.269924223,0.066202573,0.26156202,0.085658003,4,230,356,4,3,,,,,
1.54713E+12,227.424767,0.253299654,0.106474414,0.269638479,0.064471796,0.261469066,0.085473105,4,230,356,4,3,,,,,
1.54713E+12,227.43587,0.253893614,0.106029801,0.269227803,0.065654784,0.261560708,0.085842293,4,230,356,4,3,,,,,
1.54713E+12,227.446973,0.253770977,0.107507087,0.268599778,0.067864284,0.261185378,0.087685686,4,230,356,4,3,,,,,
1.54713E+12,227.458076,0.254873037,0.10624329,0.268903702,0.06870088,0.26188837,0.087472085,4,230,356,4,3,,,,,
1.54713E+12,227.469179,0.25416109,0.107590832,0.268584728,0.06851761,0.261372909,0.088054221,4,230,356,4,3,,,,,
1.54713E+12,227.480283,0.254852772,0.107797839,0.268624693,0.068249486,0.261738732,0.088023663,4,230,356,4,3,,,,,
1.54713E+12,227.491387,0.255429268,0.11133261,0.268041044,0.068650611,0.261735156,0.08999161,4,230,356,4,3,,,,,
1.54713E+12,227.50249,0.256693006,0.111271583,0.266197354,0.068819389,0.26144518,0.090045486,4,230,356,4,3,,,,,
1.54713E+12,227.513593,0.256666481,0.105928227,0.266821265,0.066971354,0.261743873,0.086449791,4,230,356,4,3,,,,,
1.54713E+12,227.524696,0.256014645,0.106236622,0.267235696,0.06654799,0.261625171,0.086392306,4,230,356,4,3,,,,,
1.54713E+12,227.535799,0.256634533,0.104307003,0.269302428,0.066996872,0.262968481,0.085651938,4,230,356,4,3,,,,,
1.54713E+12,227.546903,0.253603309,0.10898535,0.269728601,0.06659399,0.261665955,0.08778967,4,230,356,4,3,,,,,
1.54713E+12,227.558006,0.25475505,0.109949484,0.269898474,0.068213642,0.262326762,0.089081563,4,230,356,4,3,,,,,
1.54713E+12,227.569109,0.253268778,0.110368937,0.270022631,0.071304038,0.261645705,0.090836488,4,230,356,4,3,,,,,
1.54713E+12,227.580213,0.254567713,0.113861904,0.268636137,0.071865842,0.261601925,0.092863873,4,230,356,4,3,,,,,
1.54713E+12,227.591316,0.254234463,0.11164476,0.268795699,0.069659516,0.261515081,0.090652138,4,230,356,4,3,,,,,
1.54713E+12,227.602419,0.255462527,0.111398757,0.267239034,0.067295998,0.261350781,0.089347377,4,230,356,4,3,,,,,
1.54713E+12,227.613523,0.25576812,0.109956078,0.268509775,0.070407152,0.262138948,0.090181615,4,230,356,4,3,,,,,
