1552549291416#242305.855503#0.5988163352012634#0.43742626905441284#0.6096914410591125#0.4441673159599304#0.604253888130188#0.44079679250717163
1552549291428#242305.866607#0.5997767448425293#0.4350392520427704#0.6098913550376892#0.4426693916320801#0.6048340499401093#0.43885432183742523
1552549291439#242305.877712#0.5977466106414795#0.4354282021522522#0.607650637626648#0.44716399908065796#0.6026986241340637#0.4412961006164551
1552549291450#242305.888815#0.5972589254379272#0.43477487564086914#0.6088240742683411#0.4481559693813324#0.6030414998531342#0.44146542251110077
1552549291461#242305.899919#0.5957049131393433#0.44000354409217834#0.6098743677139282#0.44735199213027954#0.6027896404266357#0.44367776811122894
1552549291472#242305.911022#0.5951294302940369#0.4460524320602417#0.6099231839179993#0.4523468613624573#0.6025263071060181#0.4491996467113495
1552549291483#242305.922126#0.5950551629066467#0.47887396812438965#0.6076840162277222#0.4801017940044403#0.6013695895671844#0.479487881064415
1552549291495#242305.933229#0.5849176049232483#0.5435007810592651#0.5988788604736328#0.5391705632209778#0.5918982326984406#0.5413356721401215
1552549291506#242305.944333#0.5672833919525146#0.6477094292640686#0.5777156949043274#0.6492686867713928#0.572499543428421#0.6484890580177307
1552549291515#242305.955436#0.5295592546463013#0.8373087644577026#0.5378910303115845#0.8660506010055542#0.5337251424789429#0.8516796827316284
1552549291527#242305.96654#0.5227577686309814#0.9233417510986328#0.5262936353683472#0.9367020130157471#0.5245257019996643#0.9300218820571899
1552549291538#242305.977643#0.5140284299850464#0.9760791063308716#0.515874981880188#0.9873242378234863#0.5149517059326172#0.981701672077179
1552549291548#242305.988746#0.5152125954627991#1.0036842823028564#0.5105298757553101#1.0042957067489624#0.5128712356090546#1.0039899945259094
1552549291560#242305.999849#0.5131958723068237#1.0032885074615479#0.508230447769165#1.0051294565200806#0.5107131600379944#1.0042089819908142
1552549291571#242306.010951#0.5124431252479553#1.0063652992248535#0.5005336999893188#1.0160844326019287#0.5064884126186371#1.0112248659133911
1552549291582#242306.022055#0.5145190954208374#1.0017541646957397#0.5005336999893188#1.0160844326019287#0.5075263977050781#1.0089192986488342
1552549291594#242306.033157#0.5150474905967712#0.9999838471412659#0.4996439814567566#1.0171383619308472#0.5073457360267639#1.0085611045360565
1552549291605#242306.04426#0.5142114162445068#1.000071406364441#0.5061270594596863#1.0129261016845703#0.5101692378520966#1.0064987540245056
1552549291615#242306.055364#0.5122026205062866#1.002867341041565#0.5061270594596863#1.0129261016845703#0.5091648399829865#1.0078967213630676
1552549291627#242306.066467#0.5121527314186096#0.9992611408233643#0.5066254138946533#1.0132495164871216#0.5093890726566315#1.006255328655243
1552549291638#242306.077569#0.5124480128288269#0.9962416887283325#0.5030868649482727#1.0095661878585815#0.5077674388885498#1.002903938293457
1552549291648#242306.088672#0.5127997994422913#0.9938539266586304#0.5030868649482727#1.0095661878585815#0.507943332195282#1.001710057258606
1552549291661#242306.099775#0.5107252597808838#0.995694100856781#0.5015957355499268#1.0070298910140991#0.5061604976654053#1.00136199593544
1552549291672#242306.110878#0.5073881149291992#0.9903203845024109#0.50095134973526#0.9956623315811157#0.5041697323322296#0.9929913580417633
1552549291682#242306.121981#0.5042896270751953#0.9813273549079895#0.50095134973526#0.9956623315811157#0.5026204884052277#0.9884948432445526
1552549291694#242306.133083#0.5042304396629333#0.9755035638809204#0.5026294589042664#0.9934254884719849#0.5034299492835999#0.9844645261764526
1552549291705#242306.144187#0.5046805739402771#0.973277747631073#0.5002890825271606#0.9832352995872498#0.5024848282337189#0.9782565236091614
1552549291715#242306.15529#0.5051811337471008#0.9744743704795837#0.5002890825271606#0.9832352995872498#0.5027351081371307#0.9788548350334167
1552549291728#242306.166392#0.50575852394104#0.978515625#0.49769294261932373#0.9815300107002258#0.5017257332801819#0.9800228178501129
1552549291739#242306.177495#0.5060186386108398#0.9790136218070984#0.500272274017334#0.9920291304588318#0.5031454563140869#0.9855213761329651
1552549291749#242306.188598#0.5038905739784241#0.9764859676361084#0.500272274017334#0.9920291304588318#0.502081423997879#0.9842575490474701
1552549291761#242306.1997#0.502764105796814#0.9743285179138184#0.4995115399360657#0.9910480380058289#0.5011378228664398#0.9826882779598236
1552549291772#242306.210803#0.5016486048698425#0.9726458787918091#0.501830518245697#0.9894670844078064#0.5017395615577698#0.9810564815998077
1552549291782#242306.221906#0.5033971071243286#0.9723677635192871#0.501830518245697#0.9894670844078064#0.5026138126850128#0.9809174239635468
1552549291795#242306.233009#0.5042083263397217#0.9729371666908264#0.5026649832725525#0.985542356967926#0.5034366548061371#0.9792397618293762
1552549291805#242306.244112#0.505713701248169#0.9765892028808594#0.4984159469604492#0.9888310432434082#0.5020648241043091#0.9827101230621338
1552549291815#242306.255215#0.5075931549072266#0.9818450212478638#0.4984159469604492#0.9888310432434082#0.5030045509338379#0.985338032245636
1552549291827#242306.266317#0.5097053647041321#0.9851390719413757#0.4931173324584961#0.9953521490097046#0.5014113485813141#0.9902456104755402
1552549291837#242306.277419#0.5199016332626343#0.9907476305961609#0.5000301003456116#0.9905787706375122#0.5099658668041229#0.9906632006168365
1552549291848#242306.288522#0.5404646992683411#1.0035761594772339#0.5000301003456116#0.9905787706375122#0.5202473998069763#0.997077465057373
